source,company_name,company_slug,batch,website,job_title,location,job_url,apply_url,careers_url,salary_range,job_type,job_source,stage,error
yc_work_at_startup,TrueVault,truevault,Winter 2014,https://www.truevault.com,Director of Product,US / Remote (US),https://www.ycombinator.com/companies/truevault/jobs/zzcW3eZ-director-of-product,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91548&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=628,,$165K - $185K,Full-time,,,
yc_work_at_startup,Replicas,replicas,Spring 2026,https://replicas.dev,Founding Engineer,"San Francisco, CA, US",https://www.ycombinator.com/companies/replicas/jobs/1r7KcWj-founding-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92797&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=31345,,$150K - $250K,Full-time,,,
yc_work_at_startup,Overdrive Health,overdrive-health,Winter 2026,https://overdrive.health,Founding Engineer,"New York, NY, US",https://www.ycombinator.com/companies/overdrive-health/jobs/THGCs1s-founding-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92751&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30641,,$150K - $250K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Product Designer,New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/PWbUi20-product-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90037&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,"Member of Technical Staff, Quantitative Systems","New York City / San Francisco, CA, US",https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/DH2H9nM-member-of-technical-staff-quantitative-systems,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85279&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$200K - $300K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Member of Technical Staff (iOS),New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/Tzcbmes-member-of-technical-staff-ios,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D81481&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$160K - $240K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Research Scientist,New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/XoXpFWN-research-scientist,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78688&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$200K - $300K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Member of Technical Staff (Research Engineering),New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/qnaU0Uk-member-of-technical-staff-research-engineering,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78687&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$180K - $260K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Member of Technical Staff (Full Stack),New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/leXsgOS-member-of-technical-staff-full-stack,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78686&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$170K - $250K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Member of Technical Staff (Infrastructure),New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/S1xawit-member-of-technical-staff-infrastructure,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78683&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$180K - $260K,Full-time,,,
yc_work_at_startup,Autonomous Technologies Group,autonomous-technologies-group,Fall 2025,https://becomeautonomous.com/,Member of Technical Staff (Backend),New York City,https://www.ycombinator.com/companies/autonomous-technologies-group/jobs/9XBlkWc-member-of-technical-staff-backend,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78682&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30591,,$180K - $260K,Full-time,,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Full-Cycle Forward Deployed Sales Engineer - The Closer of All Closers.,,https://www.ycombinator.com/companies/stacksync/jobs/bFNqI4U-full-cycle-forward-deployed-sales-engineer-the-closer-of-all-closers,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Designer - The next design superstar of enterprise software in Silicon Valley.,,https://www.ycombinator.com/companies/stacksync/jobs/wVcTSRA-designer-the-next-design-superstar-of-enterprise-software-in-silicon-valley,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Full-Stack Engineer,,https://www.ycombinator.com/companies/stacksync/jobs/YDOeybq-full-stack-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Product,,https://www.ycombinator.com/jobs/role/product-manager,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Recruiting & HR,,https://www.ycombinator.com/jobs/role/recruiting-hr,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Sales,,https://www.ycombinator.com/jobs/role/sales-manager,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Software Engineer,,https://www.ycombinator.com/companies/invert/jobs/5hY2hlY-senior-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer,,https://www.ycombinator.com/companies/method-financial/jobs/n1MzWcu-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Full-Stack Software Engineer,,https://www.ycombinator.com/companies/athelas/jobs/uOF24KR-full-stack-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,"Software Engineer, Data Platform",,https://www.ycombinator.com/companies/onechronos/jobs/vqgGG8a-software-engineer-data-platform,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Software Engineer,,https://www.ycombinator.com/companies/camber-2/jobs/umDRrTM-senior-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Forward Deployed Engineer,,https://www.ycombinator.com/companies/loops/jobs/xVOGkx7-forward-deployed-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Software Engineer,,https://www.ycombinator.com/companies/confido/jobs/W6pjo0Q-senior-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Backend Engineer,,https://www.ycombinator.com/companies/gogograndparent/jobs/2vbzAw8-backend-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Fullstack Engineer,,https://www.ycombinator.com/companies/laylo/jobs/ZVMFWsc-senior-fullstack-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer - Implementation,,https://www.ycombinator.com/companies/just-appraised/jobs/PszdRST-software-engineer-implementation,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Product Engineer - Full stack/web,,https://www.ycombinator.com/companies/vitable-health/jobs/hPi9Gt5-product-engineer-full-stack-web,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior AI Engineer,,https://www.ycombinator.com/companies/kodo/jobs/iJfJWnN-senior-ai-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer,,https://www.ycombinator.com/companies/glimpse-2/jobs/5hmOmrr-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Software Engineer,,https://www.ycombinator.com/companies/jitx/jobs/kacAsA3-senior-software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Founding Product Engineer (iOS),,https://www.ycombinator.com/companies/alinea/jobs/2GVRUn2-founding-product-engineer-ios,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Full-Stack & DevOps Engineer,,https://www.ycombinator.com/companies/truss/jobs/rMqvcnc-senior-full-stack-devops-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Founding Engineer,,https://www.ycombinator.com/companies/silkchart/jobs/Hy6clJz-founding-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Staff Engineer AI Agents,,https://www.ycombinator.com/companies/resident-boost/jobs/yiraDCI-staff-engineer-ai-agents,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Implementation Consultant,,https://www.ycombinator.com/companies/seal-2/jobs/FrYzntx-implementation-consultant,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Senior Test & Release Engineer,,https://www.ycombinator.com/companies/soraban/jobs/rz7eUon-senior-test-release-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer Jobs,,https://www.ycombinator.com/jobs/role/software-engineer,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer Jobs in San Francisco,,https://www.ycombinator.com/jobs/role/software-engineer/san-francisco,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Recruiting Jobs in San Francisco,,https://www.ycombinator.com/jobs/role/recruiting-hr/san-francisco,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Product Manager Jobs in San Francisco,,https://www.ycombinator.com/jobs/role/product-manager/san-francisco,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer Jobs in New York,,https://www.ycombinator.com/jobs/role/software-engineer/new-york,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Recruiting Jobs in New York,,https://www.ycombinator.com/jobs/role/recruiting-hr/new-york,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Product Manager Jobs in New York,,https://www.ycombinator.com/jobs/role/product-manager/new-york,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Software Engineer Jobs in Los Angeles,,https://www.ycombinator.com/jobs/role/software-engineer/los-angeles,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Recruiting Jobs in Los Angeles,,https://www.ycombinator.com/jobs/role/recruiting-hr/los-angeles,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Product Manager Jobs in Los Angeles,,https://www.ycombinator.com/jobs/role/product-manager/los-angeles,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Remote Software Engineer Jobs,,https://www.ycombinator.com/jobs/role/software-engineer/remote,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Remote Product Manager Jobs,,https://www.ycombinator.com/jobs/role/product-manager/remote,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Remote Recruiting & HR Jobs,,https://www.ycombinator.com/jobs/role/recruiting-hr/remote,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
company_careers,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Remote Sales Jobs,,https://www.ycombinator.com/jobs/role/sales-manager/remote,,https://www.ycombinator.com/companies/stacksync/jobs,,,html_link,,
yc_work_at_startup,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Full-Cycle Forward Deployed Sales Engineer - The Closer of All Closers.,"San Francisco, CA, US / Remote (US)",https://www.ycombinator.com/companies/stacksync/jobs/bFNqI4U-full-cycle-forward-deployed-sales-engineer-the-closer-of-all-closers,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92546&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29434,,$60K - $100K,Full-time,,,
yc_work_at_startup,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Designer - The next design superstar of enterprise software in Silicon Valley.,"San Francisco, CA, US / Lausanne, VD, CH / Remote (US; FR; CA; MX; CH; DE; ES; PT; GB)",https://www.ycombinator.com/companies/stacksync/jobs/wVcTSRA-designer-the-next-design-superstar-of-enterprise-software-in-silicon-valley,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92545&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29434,,$68K - $100K,Full-time,,,
yc_work_at_startup,Stacksync,stacksync,Winter 2024,https://www.stacksync.com/,Full-Stack Engineer,"San Francisco, CA, US / Lausanne, VD, CH / Remote (FR; DE; CH; US; CA; PT; ES; GB)",https://www.ycombinator.com/companies/stacksync/jobs/YDOeybq-full-stack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92544&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29434,,$60K - $140K,Full-time,,,
yc_work_at_startup,DianaHR,dianahr,Winter 2024,http://www.dianahr.ai,HR Operations Coordinator,CR / Remote (CR),https://www.ycombinator.com/companies/dianahr/jobs/JTCXcEC-hr-operations-coordinator,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86420&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29404,,$1.1K - $1.3K / monthly,Contract,,,
yc_work_at_startup,DianaHR,dianahr,Winter 2024,http://www.dianahr.ai,Client Success Manager (Canada),CA / Remote (CA),https://www.ycombinator.com/companies/dianahr/jobs/NHcNu84-client-success-manager-canada,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83363&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29404,,$40 - $55 CAD / hourly,Full-time,,,
yc_work_at_startup,Decipher AI,decipher-ai,Winter 2024,https://getdecipher.com,Founding Software Engineer,"San Francisco, CA, US",https://www.ycombinator.com/companies/decipher-ai/jobs/rmMkF9j-founding-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D70751&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29334,,$160K - $220K,Full-time,,,
yc_work_at_startup,Speedy Labs,speedy-labs,Winter 2023,https://speedylabs.ai/,Founding Senior Business Development Representative,US / CA / Remote (US; CA),https://www.ycombinator.com/companies/speedy-labs/jobs/wTqml8O-founding-senior-business-development-representative,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D89031&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=28412,,$85K - $110K,Full-time,,,
yc_work_at_startup,Speedy Labs,speedy-labs,Winter 2023,https://speedylabs.ai/,Forward Deployed Engineer (Remote – US Time Zones),IN / Remote (IN),https://www.ycombinator.com/companies/speedy-labs/jobs/O9XWRyK-forward-deployed-engineer-remote-us-time-zones,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86410&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=28412,,₹1M - ₹2M INR,Full-time,,,
yc_work_at_startup,Speedy Labs,speedy-labs,Winter 2023,https://speedylabs.ai/,Software Engineer - Backend (Remote),IN / Remote (IN),https://www.ycombinator.com/companies/speedy-labs/jobs/Ov3fOAY-software-engineer-backend-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83637&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=28412,,$20K - $40K,Full-time,,,
yc_work_at_startup,Cashboard,cashboard,Summer 2022,https://www.cashboard.co,Founding Onboarding & CS Lead,"New York City, NY",https://www.ycombinator.com/companies/cashboard/jobs/CFTn1xg-founding-onboarding-cs-lead,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92879&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=26782,,$130K - $145K,Full-time,,,
yc_work_at_startup,Cashboard,cashboard,Summer 2022,https://www.cashboard.co,Principal Backend Engineer,"New York, NY, US / Remote (US; CA; MX)",https://www.ycombinator.com/companies/cashboard/jobs/W0BdxwO-principal-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D92878&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=26782,,$185K - $250K,Full-time,,,
yc_work_at_startup,Indexable,indexable,Spring 2026,https://ix.dev,Founding Engineer (AI-first),"San Francisco, CA, US",https://www.ycombinator.com/companies/indexable/jobs/XtYmwEK-founding-engineer-ai-first,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91557&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=31523,,$150K - $175K,Full-time,,,
yc_work_at_startup,The Hog,the-hog,Fall 2025,https://thehog.ai/,Senior AI Engineer (Full-Stack),"BR / SP, BR / State of São Paulo, BR / AR / Buenos Aires, Buenos Aires, AR / CL / CO / Remote (BR; SP, BR; State of São Paulo, BR; AR; Buenos Aires, Buenos Aires, AR; CL; CO)",https://www.ycombinator.com/companies/the-hog/jobs/SbLnL88-senior-ai-engineer-full-stack,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D87184&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30986,,$40K - $85K,Contract,,,
yc_work_at_startup,Idler,idler,Summer 2025,https://idler.ai/,Special Projects Operator,San Francisco,https://www.ycombinator.com/companies/idler/jobs/2deTXUi-special-projects-operator,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90301&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30730,,$140K - $250K,Full-time,,,
yc_work_at_startup,Idler,idler,Summer 2025,https://idler.ai/,Staff Software Engineer,San Francisco,https://www.ycombinator.com/companies/idler/jobs/1huxClp-staff-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D85206&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30730,,$300K - $400K,Full-time,,,
yc_work_at_startup,Idler,idler,Summer 2025,https://idler.ai/,Senior Software Engineer,San Francisco,https://www.ycombinator.com/companies/idler/jobs/PmgSCwQ-senior-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83890&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30730,,$200K - $280K,Full-time,,,
yc_work_at_startup,Idler,idler,Summer 2025,https://idler.ai/,Software Engineer,San Francisco,https://www.ycombinator.com/companies/idler/jobs/zzd9Cyt-software-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83889&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30730,,$100K - $150K,Full-time,,,
yc_work_at_startup,Photonium,photonium,Spring 2025,https://www.photoniumoptics.com/,Founding ML Engineer,"New York, NY, US",https://www.ycombinator.com/companies/photonium/jobs/JEOfTqj-founding-ml-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79020&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30465,,$150K - $200K,Full-time,,,
yc_work_at_startup,Archon,archon,Winter 2025,https://archon.inc,"Software Engineer, Full Stack","San Francisco, CA, US",https://www.ycombinator.com/companies/archon/jobs/R6DSmps-software-engineer-full-stack,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D77340&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30307,,$120K - $170K,Full-time,,,
yc_work_at_startup,Archon,archon,Winter 2025,https://archon.inc,"Software Engineer, Security","San Francisco, CA, US",https://www.ycombinator.com/companies/archon/jobs/n9cvKhD-software-engineer-security,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D77339&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30307,,$120K - $170K,Full-time,,,
yc_work_at_startup,Archon,archon,Winter 2025,https://archon.inc,"Founding Engineer, Infrastructure","San Francisco, CA, US",https://www.ycombinator.com/companies/archon/jobs/iSDasJM-founding-engineer-infrastructure,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D77338&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=30307,,$130K - $210K,Full-time,,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Domain Analyst — Financial Services (Paraplanning Specialist),London,https://jobs.ashbyhq.com/saturn/5ae1efb6-ad80-444b-b624-d3e0acd01ddb,https://jobs.ashbyhq.com/saturn/5ae1efb6-ad80-444b-b624-d3e0acd01ddb/application,https://www.saturnos.com/careers,,,ashby,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Associate Partner,London,https://jobs.ashbyhq.com/saturn/fcc94e3b-b674-4c9b-b82c-1dd9d723fc39,https://jobs.ashbyhq.com/saturn/fcc94e3b-b674-4c9b-b82c-1dd9d723fc39/application,https://www.saturnos.com/careers,,,ashby,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Partner,London,https://jobs.ashbyhq.com/saturn/cccb6e1a-db78-4b94-9cdb-689a1d0a966c,https://jobs.ashbyhq.com/saturn/cccb6e1a-db78-4b94-9cdb-689a1d0a966c/application,https://www.saturnos.com/careers,,,ashby,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Partner Support,London,https://jobs.ashbyhq.com/saturn/0d8a6494-1705-4a87-8185-560ecef5d1f4,https://jobs.ashbyhq.com/saturn/0d8a6494-1705-4a87-8185-560ecef5d1f4/application,https://www.saturnos.com/careers,,,ashby,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Partner Experience,London,https://jobs.ashbyhq.com/saturn/89e00ce4-eb0f-4f02-bc28-42e5c8c783cb,https://jobs.ashbyhq.com/saturn/89e00ce4-eb0f-4f02-bc28-42e5c8c783cb/application,https://www.saturnos.com/careers,,,ashby,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,About Us,,https://www.saturnos.com/careers/about-us,,https://www.saturnos.com/careers,,,html_link,,
company_careers,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Get in touch with us,,https://www.saturnos.com/careers/discovery-call,,https://www.saturnos.com/careers,,,html_link,,
yc_work_at_startup,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,AI Engineer,"London, England, GB",https://www.ycombinator.com/companies/saturn/jobs/0RDVUZG-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86404&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,,£70K - £100K GBP,Full-time,,,
yc_work_at_startup,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Senior AI Engineer,"London, England, GB",https://www.ycombinator.com/companies/saturn/jobs/R9s9o5f-senior-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86401&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,,£110K - £155K GBP,Full-time,,,
yc_work_at_startup,Saturn,saturn,Summer 2024,https://www.SaturnOS.com,Staff AI Engineer,"London, England, GB",https://www.ycombinator.com/companies/saturn/jobs/S5vToYM-staff-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D86399&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=29730,,£160K - £220K GBP,Full-time,,,
